SurnamePercent,Exited,CreditCardBucket,AgeBucket,Tenure,BalanceBucket,NumOfProducts,HasCrCard,IsActiveMember,TenurePerAge,BalancePerSalary,CreditPerProduct,EstSalaryScaled,Geo.France,Geo.Germany,Geo.Spain,Gen.Female,Gen.Male
1.0,1,625.0,30.0,9.0,100000.0,3.0,1.0,0.0,0.24324324324324326,1.5885766367206442,249.0,-0.2569713787688866,0.0,1.0,0.0,0.0,1.0
0.5,1,750.0,45.0,3.0,150000.0,1.0,1.0,0.0,0.05454545454545454,19.998986492757567,754.0,-1.6048358271885939,0.0,1.0,0.0,1.0,0.0
0.06666666666666667,0,625.0,30.0,7.0,0.0,2.0,1.0,1.0,0.21875,0.0,334.0,-1.7320376868925382,1.0,0.0,0.0,0.0,1.0
0.14285714285714285,1,500.0,30.0,9.0,100000.0,1.0,1.0,0.0,0.21951219512195122,0.9710011572468483,567.0,0.7277464841977951,1.0,0.0,0.0,1.0,0.0
0.2,0,625.0,30.0,7.0,0.0,2.0,1.0,1.0,0.18421052631578946,0.0,335.0,-0.389442807866055,1.0,0.0,0.0,0.0,1.0
0.0,0,625.0,30.0,10.0,100000.0,1.0,1.0,1.0,0.23255813953488372,1.125572025299162,668.0,0.0034666733586953273,0.0,0.0,1.0,0.0,1.0
0.0,0,625.0,30.0,9.0,100000.0,2.0,1.0,0.0,0.2647058823529412,0.7733649775183528,315.0,0.662705026567817,0.0,1.0,0.0,1.0,0.0
0.15789473684210525,0,750.0,30.0,4.0,100000.0,1.0,1.0,0.0,0.10526315789473684,1.2471391783869183,764.0,-0.15902019234904557,0.0,0.0,1.0,0.0,1.0
0.25,0,625.0,30.0,1.0,100000.0,1.0,1.0,1.0,0.027777777777777776,5.1189283703150705,705.0,-1.3657700450035468,0.0,0.0,1.0,0.0,1.0
0.0,0,625.0,30.0,5.0,0.0,1.0,0.0,1.0,0.12195121951219512,0.0,724.0,0.27046434315077356,0.0,0.0,1.0,0.0,1.0
0.29411764705882354,0,500.0,15.0,4.0,100000.0,1.0,0.0,1.0,0.16,1.0509908903111018,607.0,0.2623534280713694,0.0,0.0,1.0,1.0,0.0
0.16666666666666666,0,500.0,30.0,3.0,0.0,2.0,1.0,1.0,0.06818181818181818,0.0,265.5,-1.1461530423994941,1.0,0.0,0.0,0.0,1.0
0.0,0,500.0,45.0,7.0,0.0,2.0,0.0,1.0,0.1320754716981132,0.0,304.5,-0.834116020244652,1.0,0.0,0.0,0.0,1.0
0.0,0,625.0,30.0,6.0,0.0,2.0,1.0,0.0,0.17142857142857143,0.0,328.0,-1.719708468973899,1.0,0.0,0.0,0.0,1.0
0.1111111111111111,0,625.0,30.0,10.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.0,355.0,-1.4059512082912646,0.0,0.0,1.0,1.0,0.0
0.2,0,625.0,45.0,3.0,0.0,1.0,1.0,1.0,0.06666666666666667,0.8235094635515416,646.0,-0.7487121076953379,1.0,0.0,0.0,1.0,0.0
0.06666666666666667,0,750.0,30.0,3.0,150000.0,2.0,1.0,0.0,0.06976744186046512,1.5530946462498338,422.5,-0.04031554812489469,0.0,1.0,0.0,1.0,0.0
0.08333333333333333,1,250.0,30.0,6.0,50000.0,1.0,1.0,0.0,0.14285714285714285,0.554496464894208,367.0,1.1946382395782105,0.0,0.0,1.0,0.0,1.0
0.5,0,500.0,30.0,6.0,0.0,2.0,1.0,0.0,0.2,0.0,286.5,-0.5927677913747091,1.0,0.0,0.0,1.0,0.0
0.2,0,625.0,45.0,4.0,0.0,2.0,1.0,1.0,0.08888888888888889,0.0,346.5,-1.2824768513687121,0.0,0.0,1.0,1.0,0.0
0.07142857142857142,0,625.0,30.0,4.0,0.0,2.0,0.0,1.0,0.09523809523809523,0.0,365.0,-0.24805372633393588,0.0,0.0,1.0,0.0,1.0
0.0,0,750.0,30.0,3.0,0.0,2.0,1.0,1.0,0.08571428571428572,0.0,388.5,-1.4450058652716262,0.0,0.0,1.0,1.0,0.0
1.0,1,625.0,30.0,9.0,200000.0,1.0,0.0,0.0,0.21428571428571427,2.198300445509963,749.0,0.015396528419763592,0.0,0.0,1.0,0.0,1.0
0.2222222222222222,0,500.0,15.0,6.0,0.0,2.0,1.0,1.0,0.2222222222222222,0.0,300.0,1.250623756893207,0.0,0.0,1.0,1.0,0.0
0.2,0,625.0,30.0,3.0,100000.0,2.0,0.0,1.0,0.07894736842105263,2.409190299254525,350.5,-0.8391353129582734,0.0,1.0,0.0,0.0,1.0
0.5,0,625.0,30.0,6.0,150000.0,1.0,0.0,0.0,0.18181818181818182,2.1680348987681866,676.0,-0.36792928921986134,1.0,0.0,0.0,0.0,1.0
0.0,0,375.0,15.0,3.0,150000.0,1.0,1.0,1.0,0.14285714285714285,1.146769930552334,499.0,0.9351915408676775,1.0,0.0,0.0,1.0,0.0
0.125,0,625.0,30.0,7.0,100000.0,2.0,1.0,0.0,0.22580645161290322,1.0623135190590236,325.5,0.5170626348112157,0.0,1.0,0.0,0.0,1.0
0.2,0,500.0,30.0,6.0,0.0,2.0,0.0,1.0,0.16216216216216217,0.0,304.5,-1.3618763877668032,1.0,0.0,0.0,0.0,1.0
0.0,0,750.0,30.0,2.0,100000.0,1.0,1.0,0.0,0.0625,1.0316173814043084,841.0,0.23089833451326938,0.0,1.0,0.0,0.0,1.0
0.2777777777777778,0,625.0,15.0,4.0,0.0,2.0,1.0,1.0,0.14285714285714285,0.0,361.5,0.4120951672238035,1.0,0.0,0.0,0.0,1.0
0.3,0,625.0,30.0,2.0,150000.0,2.0,1.0,0.0,0.05,1.0877250247889092,368.5,0.8561392916645262,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0,500.0,30.0,9.0,200000.0,2.0,0.0,1.0,0.2571428571428571,2.008704859828239,286.5,0.04809272957622778,0.0,1.0,0.0,1.0,0.0
0.0,0,750.0,15.0,4.0,0.0,2.0,1.0,1.0,0.16666666666666666,0.0,389.0,1.0900074350538966,1.0,0.0,0.0,0.0,1.0
0.13333333333333333,0,375.0,45.0,1.0,0.0,1.0,1.0,0.0,0.02127659574468085,0.0,479.0,-0.08628198661537324,1.0,0.0,0.0,0.0,1.0
0.5,1,625.0,45.0,2.0,150000.0,1.0,1.0,0.0,0.043478260869565216,1.9370394985149082,674.0,-0.17477769569656582,1.0,0.0,0.0,0.0,1.0
0.0,0,625.0,60.0,4.0,100000.0,2.0,1.0,0.0,0.06557377049180328,1.209129474850447,356.5,0.40822432574560386,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0,625.0,30.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,364.0,-0.48803144219636657,1.0,0.0,0.0,0.0,1.0
0.18181818181818182,0,375.0,60.0,1.0,150000.0,2.0,1.0,1.0,0.013513513513513514,0.94753959526819,230.5,1.6814516354895999,0.0,1.0,0.0,1.0,0.0
0.2777777777777778,1,625.0,45.0,3.0,0.0,3.0,1.0,1.0,0.061224489795918366,0.0,246.0,-0.6123393580532123,0.0,0.0,1.0,0.0,1.0
0.0,0,625.0,30.0,2.0,50000.0,1.0,1.0,0.0,0.045454545454545456,3.4833800693573664,700.0,-1.4516729434172049,1.0,0.0,0.0,1.0,0.0
0.0,0,750.0,30.0,5.0,50000.0,1.0,0.0,1.0,0.1388888888888889,0.5095255461166627,766.0,0.9336480809270788,0.0,0.0,1.0,0.0,1.0
0.16666666666666666,0,375.0,15.0,6.0,0.0,2.0,1.0,1.0,0.20689655172413793,0.0,233.0,-1.6968578772105787,1.0,0.0,0.0,0.0,1.0
0.2,0,625.0,30.0,5.0,100000.0,1.0,1.0,1.0,0.11904761904761904,1.5976779544769855,663.0,-0.38700291503059503,1.0,0.0,0.0,1.0,0.0
0.0,0,625.0,30.0,6.0,0.0,2.0,0.0,0.0,0.14634146341463414,0.0,333.5,1.1661627795863212,1.0,0.0,0.0,0.0,1.0
0.6666666666666666,1,500.0,30.0,7.0,150000.0,2.0,1.0,0.0,0.1590909090909091,4.204619396294116,290.5,-0.9613725681026639,0.0,0.0,1.0,1.0,0.0
0.0,0,500.0,30.0,4.0,150000.0,2.0,1.0,1.0,0.12121212121212122,0.9409700425538166,260.0,1.147367471196607,1.0,0.0,0.0,0.0,1.0
0.16666666666666666,0,625.0,30.0,9.0,100000.0,2.0,1.0,1.0,0.2647058823529412,0.5288867907491378,342.0,1.5681731359787587,0.0,0.0,1.0,0.0,1.0
0.3333333333333333,0,500.0,30.0,8.0,100000.0,1.0,0.0,1.0,0.2,1.0761705832773758,597.0,-0.09493299075772003,0.0,0.0,1.0,1.0,0.0
0.06666666666666667,0,500.0,45.0,6.0,0.0,2.0,1.0,1.0,0.13333333333333333,0.0,277.0,1.4103911931817978,1.0,0.0,0.0,1.0,0.0
0.2,0,625.0,30.0,8.0,100000.0,1.0,1.0,1.0,0.25,1.6503000245407176,651.0,-0.21971638005598232,1.0,0.0,0.0,1.0,0.0
0.16666666666666666,0,500.0,15.0,2.0,100000.0,1.0,1.0,0.0,0.07692307692307693,2.8979916948563833,551.0,-0.8785990860975681,1.0,0.0,0.0,1.0,0.0
0.0,0,625.0,30.0,3.0,100000.0,1.0,1.0,0.0,0.075,0.5789234742894489,707.0,1.5525373747321727,0.0,1.0,0.0,1.0,0.0
0.6666666666666666,1,500.0,45.0,9.0,0.0,1.0,1.0,0.0,0.1875,0.0,535.0,0.8650473649642102,1.0,0.0,0.0,1.0,0.0
0.2631578947368421,0,625.0,30.0,7.0,100000.0,2.0,1.0,0.0,0.1891891891891892,0.7850259209818443,319.0,1.0168871089061333,0.0,1.0,0.0,1.0,0.0
0.0,0,750.0,30.0,3.0,100000.0,2.0,0.0,1.0,0.06818181818181818,1.562250868818169,388.5,-0.3558655004311559,0.0,1.0,0.0,0.0,1.0
0.6666666666666666,1,625.0,45.0,6.0,150000.0,1.0,1.0,0.0,0.12244897959183673,1.047432817293634,625.0,1.1382815743131554,1.0,0.0,0.0,0.0,1.0
0.0,0,625.0,15.0,6.0,50000.0,1.0,0.0,1.0,0.23076923076923078,0.6531647041909688,677.0,0.8868857033789909,0.0,1.0,0.0,1.0,0.0
0.0,0,500.0,30.0,2.0,100000.0,2.0,1.0,0.0,0.0625,1.5402341157703197,256.0,-0.35015476831737913,0.0,1.0,0.0,1.0,0.0
0.2,0,500.0,15.0,7.0,100000.0,1.0,1.0,1.0,0.3181818181818182,0.7768261542663247,590.0,1.0629051005609556,0.0,0.0,1.0,0.0,1.0
0.3181818181818182,0,500.0,30.0,4.0,0.0,2.0,1.0,1.0,0.11764705882352941,0.0,279.5,-0.5835061609006386,1.0,0.0,0.0,0.0,1.0
0.3125,1,500.0,45.0,2.0,50000.0,2.0,1.0,0.0,0.03389830508474576,8.71502177086575,271.0,-1.6078974929859067,1.0,0.0,0.0,1.0,0.0
0.5,0,625.0,30.0,7.0,0.0,2.0,1.0,0.0,0.1590909090909091,0.0,316.5,-1.2272360682791723,1.0,0.0,0.0,1.0,0.0
0.13333333333333333,0,500.0,30.0,5.0,100000.0,1.0,1.0,1.0,0.125,1.3236335787663314,556.0,-0.08883230075554334,1.0,0.0,0.0,0.0,1.0
0.3076923076923077,0,625.0,45.0,8.0,0.0,2.0,0.0,1.0,0.16326530612244897,0.0,339.0,-0.037169585937235655,0.0,0.0,1.0,1.0,0.0
0.5,0,625.0,15.0,3.0,50000.0,2.0,1.0,1.0,0.10714285714285714,0.520587805348458,317.5,0.9851970652848567,0.0,1.0,0.0,1.0,0.0
0.2857142857142857,0,750.0,15.0,9.0,0.0,2.0,1.0,1.0,0.3103448275862069,0.0,418.5,-1.0164085318635934,1.0,0.0,0.0,1.0,0.0
0.13333333333333333,0,625.0,30.0,7.0,100000.0,1.0,0.0,1.0,0.1891891891891892,1.2976694226360723,739.0,-0.3368549227470861,1.0,0.0,0.0,0.0,1.0
0.0,0,500.0,30.0,4.0,0.0,1.0,1.0,0.0,0.11428571428571428,0.0,564.0,1.0225764185901316,1.0,0.0,0.0,0.0,1.0
0.16666666666666666,0,750.0,30.0,5.0,100000.0,2.0,1.0,0.0,0.11363636363636363,0.887366184290683,378.5,1.0190504259815312,0.0,0.0,1.0,0.0,1.0
0.0,0,625.0,30.0,1.0,50000.0,1.0,1.0,1.0,0.03333333333333333,0.7457433864680187,632.0,-0.37540310472098626,0.0,1.0,0.0,0.0,1.0
0.0,0,375.0,60.0,6.0,100000.0,1.0,1.0,1.0,0.1,0.8514807542551658,452.0,0.7443589689093868,1.0,0.0,0.0,1.0,0.0
0.25,0,625.0,30.0,7.0,100000.0,1.0,1.0,0.0,0.16666666666666666,5.836588332549623,663.0,-1.3996345523303495,0.0,1.0,0.0,0.0,1.0
0.42857142857142855,1,500.0,45.0,1.0,100000.0,1.0,1.0,0.0,0.021739130434782608,0.906368423666273,516.0,0.2710793236348915,1.0,0.0,0.0,1.0,0.0
0.21052631578947367,0,750.0,30.0,6.0,0.0,2.0,1.0,1.0,0.16666666666666666,0.0,407.0,-0.027306211602324524,1.0,0.0,0.0,1.0,0.0
0.0,0,375.0,30.0,5.0,0.0,2.0,1.0,0.0,0.14285714285714285,0.0,234.5,1.502453127239711,0.0,0.0,1.0,0.0,1.0
0.5,0,500.0,30.0,7.0,0.0,2.0,1.0,0.0,0.19444444444444445,0.0,264.0,-0.691235206102374,0.0,0.0,1.0,0.0,1.0
0.125,0,625.0,30.0,6.0,50000.0,2.0,0.0,1.0,0.14285714285714285,0.40474502294413545,316.0,0.8350934089854399,0.0,1.0,0.0,0.0,1.0
0.16666666666666666,1,750.0,45.0,6.0,100000.0,1.0,1.0,0.0,0.12244897959183673,1.9562911571204191,850.0,-0.6000986165112178,1.0,0.0,0.0,0.0,1.0
0.0,0,500.0,30.0,1.0,0.0,2.0,0.0,1.0,0.02702702702702703,0.0,256.0,0.9732435236347659,1.0,0.0,0.0,1.0,0.0
0.36363636363636365,1,500.0,45.0,4.0,0.0,2.0,0.0,0.0,0.08888888888888889,0.0,304.0,-1.1064311551062875,0.0,0.0,1.0,0.0,1.0
0.21428571428571427,0,500.0,30.0,3.0,0.0,1.0,1.0,1.0,0.08108108108108109,0.0,550.0,1.3836708049368525,1.0,0.0,0.0,0.0,1.0
0.1111111111111111,0,625.0,30.0,3.0,0.0,1.0,1.0,0.0,0.09375,0.0,710.0,-0.09465049335040214,1.0,0.0,0.0,1.0,0.0
0.32142857142857145,0,625.0,30.0,2.0,50000.0,1.0,1.0,1.0,0.05263157894736842,1.0505425113261817,727.0,-0.7131064619092526,0.0,0.0,1.0,0.0,1.0
0.1875,0,750.0,15.0,3.0,50000.0,1.0,0.0,1.0,0.10344827586206896,0.709958789633659,820.0,0.27449524327097397,1.0,0.0,0.0,1.0,0.0
0.0,0,750.0,30.0,1.0,100000.0,1.0,1.0,1.0,0.03225806451612903,0.6661781541099561,802.0,1.522790850573449,0.0,1.0,0.0,0.0,1.0
0.0,0,750.0,15.0,2.0,50000.0,2.0,1.0,1.0,0.07142857142857142,0.39181406051667944,392.0,1.3763979771102313,0.0,1.0,0.0,0.0,1.0
0.0,0,625.0,15.0,9.0,50000.0,1.0,1.0,0.0,0.34615384615384615,1.9463754869510432,714.0,-0.9408718253032973,1.0,0.0,0.0,1.0,0.0
0.16666666666666666,1,500.0,45.0,3.0,100000.0,4.0,1.0,0.0,0.05172413793103448,0.8260146287449119,136.5,0.4991083744979122,0.0,1.0,0.0,1.0,0.0
0.16666666666666666,0,625.0,30.0,3.0,150000.0,2.0,1.0,0.0,0.1,3.4248454716650323,350.5,-0.9488989664906423,1.0,0.0,0.0,0.0,1.0
0.14285714285714285,0,500.0,30.0,1.0,100000.0,2.0,0.0,1.0,0.02857142857142857,0.5869829746395379,285.5,1.3635060285362008,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0,625.0,30.0,1.0,0.0,2.0,1.0,0.0,0.03225806451612903,0.0,355.0,-1.395828674805867,1.0,0.0,0.0,1.0,0.0
0.18181818181818182,0,375.0,60.0,9.0,50000.0,1.0,1.0,1.0,0.14285714285714285,1.1399296130480252,486.0,-0.26340594517662946,1.0,0.0,0.0,0.0,1.0
0.2727272727272727,0,500.0,30.0,5.0,0.0,2.0,1.0,1.0,0.125,0.0,287.5,0.38775911282977144,1.0,0.0,0.0,0.0,1.0
0.2,0,625.0,30.0,6.0,100000.0,1.0,1.0,1.0,0.15,2.63340434185101,745.0,-0.877957632366895,1.0,0.0,0.0,1.0,0.0
0.25,1,625.0,30.0,5.0,0.0,2.0,1.0,0.0,0.11363636363636363,0.0,313.5,-0.30052753266018384,1.0,0.0,0.0,1.0,0.0
0.0,0,500.0,45.0,3.0,50000.0,1.0,1.0,1.0,0.0625,0.566146395143356,562.0,1.0953639133289035,1.0,0.0,0.0,0.0,1.0
0.16666666666666666,0,500.0,30.0,6.0,100000.0,2.0,1.0,0.0,0.15384615384615385,14.337831921629684,293.5,-1.6218542930693949,0.0,1.0,0.0,1.0,0.0
0.11764705882352941,0,625.0,45.0,2.0,0.0,2.0,1.0,1.0,0.043478260869565216,0.0,324.5,-0.5855836140908283,1.0,0.0,0.0,1.0,0.0
0.0,0,625.0,45.0,8.0,150000.0,2.0,1.0,1.0,0.16,2.0190557542731997,351.5,-0.3641941231302563,1.0,0.0,0.0,0.0,1.0
0.14285714285714285,0,500.0,15.0,9.0,100000.0,2.0,1.0,0.0,0.36,2.8284240984388,291.0,-0.8339714623851736,0.0,0.0,1.0,0.0,1.0
0.14285714285714285,0,375.0,30.0,1.0,0.0,2.0,1.0,1.0,0.023255813953488372,0.0,239.0,1.7014563532482507,0.0,0.0,1.0,0.0,1.0
0.4,0,500.0,30.0,2.0,100000.0,2.0,1.0,1.0,0.0625,1.0556754641032875,260.5,0.5073175192553235,1.0,0.0,0.0,1.0,0.0
0.21428571428571427,0,500.0,15.0,3.0,150000.0,1.0,1.0,0.0,0.10714285714285714,1.8161243122169461,537.0,-0.2318733477059176,1.0,0.0,0.0,0.0,1.0
0.14285714285714285,0,500.0,30.0,8.0,0.0,2.0,1.0,1.0,0.21621621621621623,0.0,265.0,-1.740561027286695,1.0,0.0,0.0,0.0,1.0
0.42857142857142855,0,625.0,45.0,9.0,100000.0,2.0,0.0,1.0,0.15517241379310345,0.9831350666190144,374.0,0.4215577853723778,0.0,0.0,1.0,0.0,1.0
0.0,0,750.0,30.0,6.0,50000.0,1.0,1.0,0.0,0.1935483870967742,0.46559607928114494,814.0,1.5377405715688486,1.0,0.0,0.0,1.0,0.0
1.0,1,625.0,45.0,6.0,100000.0,1.0,1.0,0.0,0.125,1.9592052977662344,632.0,-0.6248944693980483,0.0,1.0,0.0,0.0,1.0
0.0,0,750.0,60.0,10.0,50000.0,2.0,0.0,1.0,0.16129032258064516,0.46042039059866796,406.5,0.7006580829925155,1.0,0.0,0.0,1.0,0.0
0.0,0,500.0,30.0,3.0,0.0,1.0,0.0,0.0,0.07894736842105263,0.0,534.0,0.7613398149135039,1.0,0.0,0.0,0.0,1.0
0.25,0,750.0,30.0,9.0,100000.0,1.0,1.0,0.0,0.225,0.8097020130191467,764.0,0.41574934607888137,1.0,0.0,0.0,1.0,0.0
0.0,0,625.0,30.0,10.0,100000.0,2.0,1.0,0.0,0.22727272727272727,0.5875182445487499,349.0,1.7039422259329906,0.0,1.0,0.0,0.0,1.0
0.0,0,625.0,15.0,4.0,0.0,2.0,0.0,0.0,0.13793103448275862,0.0,346.0,0.6732460811813186,0.0,0.0,1.0,1.0,0.0
0.16666666666666666,0,625.0,15.0,4.0,50000.0,1.0,0.0,1.0,0.13793103448275862,0.6858004157871834,654.0,0.7172026429267615,1.0,0.0,0.0,1.0,0.0
0.2631578947368421,0,500.0,45.0,4.0,0.0,2.0,1.0,1.0,0.08888888888888889,0.0,277.0,1.6230053254076524,0.0,0.0,1.0,1.0,0.0
0.0,0,500.0,15.0,5.0,100000.0,2.0,0.0,1.0,0.18518518518518517,1.0688409559291796,284.0,0.3208711462525771,0.0,0.0,1.0,0.0,1.0
0.0,0,625.0,45.0,4.0,100000.0,1.0,0.0,0.0,0.0784313725490196,0.778523392249644,646.0,0.5280065356042035,1.0,0.0,0.0,1.0,0.0
0.0,0,500.0,30.0,8.0,100000.0,2.0,1.0,0.0,0.20512820512820512,4.289080887698042,303.0,-1.1933217494489836,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0,625.0,60.0,1.0,0.0,2.0,1.0,1.0,0.014925373134328358,0.0,366.0,1.3508009601829185,0.0,0.0,1.0,1.0,0.0
1.0,1,500.0,30.0,9.0,50000.0,1.0,1.0,0.0,0.23684210526315788,0.8542003323548009,613.0,-0.37721234212371024,0.0,1.0,0.0,0.0,1.0
0.0,0,625.0,15.0,0.0,50000.0,1.0,0.0,1.0,0.0,1.6288016711431417,705.0,-0.7025457265269303,1.0,0.0,0.0,0.0,1.0
0.18181818181818182,0,625.0,30.0,1.0,0.0,2.0,0.0,0.0,0.030303030303030304,0.0,330.0,0.3067077851795211,0.0,0.0,1.0,1.0,0.0
0.2777777777777778,0,500.0,30.0,4.0,0.0,1.0,0.0,1.0,0.0975609756097561,0.0,615.0,0.8543565275083571,0.0,0.0,1.0,0.0,1.0
0.0,0,750.0,30.0,1.0,100000.0,1.0,0.0,0.0,0.023255813953488372,1.0169318706947925,774.0,0.14942482824690392,0.0,0.0,1.0,1.0,0.0
0.0,0,750.0,30.0,5.0,50000.0,2.0,0.0,1.0,0.1388888888888889,0.751927578562819,391.0,0.1354758656377247,1.0,0.0,0.0,0.0,1.0
0.0,0,750.0,30.0,5.0,0.0,2.0,1.0,0.0,0.12195121951219512,0.0,419.0,-0.32937117977850316,0.0,0.0,1.0,1.0,0.0
0.16666666666666666,0,750.0,30.0,2.0,150000.0,2.0,1.0,1.0,0.05263157894736842,0.8853714847530877,404.5,1.2988519163031862,1.0,0.0,0.0,1.0,0.0
0.14285714285714285,0,500.0,30.0,3.0,0.0,1.0,1.0,1.0,0.08823529411764706,0.0,613.0,-1.0188736787829382,0.0,0.0,1.0,0.0,1.0
0.18181818181818182,0,500.0,30.0,1.0,50000.0,2.0,1.0,1.0,0.03225806451612903,1.2490345614137284,280.5,-0.6094112776513454,1.0,0.0,0.0,1.0,0.0
0.2857142857142857,0,625.0,30.0,3.0,100000.0,1.0,1.0,1.0,0.075,1.2553860892779993,645.0,0.052385053006159615,1.0,0.0,0.0,1.0,0.0
0.25,0,500.0,15.0,3.0,100000.0,1.0,1.0,0.0,0.12,1.0090422660364273,546.0,0.5472729632829402,0.0,1.0,0.0,1.0,0.0
0.6666666666666666,1,625.0,30.0,6.0,100000.0,1.0,1.0,0.0,0.13636363636363635,2.2589179830050834,655.0,-0.6160485733945494,0.0,1.0,0.0,1.0,0.0
0.0,0,500.0,30.0,10.0,100000.0,2.0,1.0,0.0,0.3125,9.095663154992481,282.0,-1.4777402088030616,0.0,1.0,0.0,1.0,0.0
0.0,0,500.0,45.0,4.0,100000.0,1.0,1.0,1.0,0.08888888888888889,1.9804825776700252,616.0,-0.665711513101375,0.0,1.0,0.0,1.0,0.0
0.0,0,625.0,30.0,1.0,100000.0,3.0,0.0,1.0,0.029411764705882353,1.6573357530530055,224.33333333333334,-0.40966889073241286,0.0,1.0,0.0,1.0,0.0
0.3076923076923077,0,625.0,30.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,347.5,0.7053692758827428,1.0,0.0,0.0,1.0,0.0
0.16666666666666666,0,625.0,60.0,9.0,0.0,2.0,1.0,1.0,0.140625,0.0,341.0,0.05388009477213777,0.0,0.0,1.0,1.0,0.0
0.0,0,750.0,30.0,2.0,100000.0,2.0,1.0,0.0,0.047619047619047616,17.01399318204866,392.0,-1.6339442067724639,0.0,0.0,1.0,1.0,0.0
0.17647058823529413,0,625.0,15.0,2.0,0.0,1.0,1.0,1.0,0.06896551724137931,0.25950044776307807,649.0,1.2761312524473005,0.0,0.0,1.0,0.0,1.0
0.25,0,500.0,30.0,1.0,0.0,2.0,1.0,1.0,0.03125,0.0,310.5,1.1939892967054198,1.0,0.0,0.0,0.0,1.0
0.42857142857142855,0,500.0,45.0,4.0,0.0,2.0,0.0,1.0,0.08695652173913043,0.0,277.0,-0.7472407525183827,0.0,0.0,1.0,0.0,1.0
0.0,0,750.0,30.0,4.0,0.0,1.0,1.0,1.0,0.125,0.0,850.0,1.400246366436143,1.0,0.0,0.0,0.0,1.0
0.08333333333333333,0,625.0,15.0,5.0,100000.0,1.0,0.0,1.0,0.21739130434782608,4.414669761821878,680.0,-1.1932250872658383,1.0,0.0,0.0,0.0,1.0
0.18181818181818182,0,625.0,45.0,2.0,100000.0,1.0,1.0,1.0,0.043478260869565216,2.4327775282140944,663.0,-0.7309334068065576,0.0,1.0,0.0,1.0,0.0
0.5,1,500.0,30.0,1.0,50000.0,2.0,0.0,1.0,0.022727272727272728,1.2077208072319578,256.5,-0.8289453771938177,1.0,0.0,0.0,0.0,1.0
0.5,1,500.0,60.0,6.0,100000.0,1.0,1.0,0.0,0.08450704225352113,1.0467297541008895,609.0,0.13991431442199642,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0,500.0,30.0,6.0,0.0,2.0,1.0,0.0,0.18181818181818182,0.0,281.0,0.19794872168747868,1.0,0.0,0.0,0.0,1.0
0.0,0,750.0,30.0,10.0,100000.0,1.0,1.0,0.0,0.22727272727272727,0.7251728491394341,756.0,1.5556352670774027,0.0,1.0,0.0,0.0,1.0
0.0,0,625.0,30.0,9.0,50000.0,2.0,1.0,1.0,0.23684210526315788,2.765701657695311,356.5,-1.290360828025345,1.0,0.0,0.0,0.0,1.0
0.42857142857142855,1,625.0,15.0,5.0,100000.0,1.0,1.0,0.0,0.18518518518518517,2.283338042255418,704.0,-0.6242723481040042,0.0,1.0,0.0,0.0,1.0
0.0,0,625.0,30.0,8.0,100000.0,2.0,1.0,1.0,0.2222222222222222,0.9419011958595004,315.0,0.5953536040098131,1.0,0.0,0.0,1.0,0.0
0.0,0,625.0,30.0,3.0,50000.0,1.0,1.0,1.0,0.08333333333333333,0.9614036312563664,676.0,-0.0841467102813924,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0,750.0,30.0,8.0,150000.0,2.0,1.0,0.0,0.19047619047619047,0.8869842421868058,386.5,1.245433607239648,0.0,1.0,0.0,1.0,0.0
0.14285714285714285,1,500.0,30.0,4.0,100000.0,1.0,0.0,0.0,0.0975609756097561,0.5894721066559573,576.0,1.5816083086054549,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,1,625.0,45.0,6.0,0.0,1.0,1.0,0.0,0.1111111111111111,0.0,675.0,0.17501958101497175,1.0,0.0,0.0,0.0,1.0
0.0,0,625.0,60.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,319.5,-1.0098898432315997,1.0,0.0,0.0,0.0,1.0
0.17647058823529413,0,375.0,30.0,2.0,150000.0,1.0,1.0,1.0,0.05714285714285714,0.8368980553940111,480.0,1.7026432951908346,1.0,0.0,0.0,0.0,1.0
0.0,0,625.0,45.0,9.0,100000.0,1.0,1.0,1.0,0.2,0.8448792847959362,658.0,1.0283434063528383,0.0,1.0,0.0,1.0,0.0
0.0,0,625.0,45.0,7.0,0.0,2.0,1.0,1.0,0.12727272727272726,0.0,326.5,-1.01465346011665,0.0,0.0,1.0,0.0,1.0
0.2,0,375.0,15.0,1.0,50000.0,1.0,1.0,1.0,0.045454545454545456,0.3918134179183494,468.0,1.6468847162986096,1.0,0.0,0.0,1.0,0.0
1.0,1,625.0,30.0,3.0,0.0,1.0,1.0,1.0,0.075,0.318782014441703,670.0,0.8421730866118666,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0,625.0,30.0,4.0,0.0,1.0,1.0,0.0,0.10256410256410256,0.0,663.0,-0.40651735522968974,1.0,0.0,0.0,0.0,1.0
